Company,Sales,ProfitMargin,Age,Income,Gender,Location,Review
Costcutter,65981.89281420753,0.06169966563325006,21,48500.425741253726,Female,Liverpool,Very satisfied with quality
Costcutter,50868.23049326584,0.10992513849444736,52,34842.239624437,Female,Dublin,Excellent product selection
Musgrave,145050.8378737363,0.1427216408901092,26,45525.76168114857,Male,Manchester,Poor customer service
Musgrave,118130.15986668917,0.13833338107459117,22,41202.95621792291,Male,Birmingham,Very satisfied with quality
Musgrave,93708.98321111011,0.2510932580717776,35,39109.82927968108,Male,London,Excellent product selection
Musgrave,152854.260284208,0.10048753046870142,46,22742.76237743659,Male,London,Bad shopping experience
Costcutter,57858.05542563615,0.12808371051670625,25,57068.55015199705,Male,Liverpool,Great prices and excellent service
Musgrave,119301.32754667841,0.13241143556866494,51,37889.793410809914,Male,London,Very clean and organized store
Costcutter,44881.40686851631,0.11811018986652855,20,37298.73664639723,Male,London,Too expensive
Costcutter,40864.97981523398,0.15496047585477404,74,34103.946065092234,Male,Liverpool,Too expensive
Musgrave,88692.18493308485,0.1572644897282239,41,46863.4103263379,Female,London,Friendly staff and fast checkout
Musgrave,109288.88335769998,0.20114038385771593,35,36727.919577241446,Female,Manchester,Too expensive
Costcutter,50226.231291650314,0.14421655315156953,62,45755.82429436924,Male,Dublin,Very satisfied with quality
Costcutter,56424.88549765275,0.09515212406898875,75,49325.12286641418,Male,Liverpool,Limited product availability
Costcutter,61803.762364038186,0.13662134494380093,31,29084.755698243698,Male,Birmingham,Very satisfied with quality
Musgrave,151000.25857278108,0.19520168525005369,26,34178.21972474228,Female,Dublin,Very satisfied with quality
Costcutter,31831.807398246172,0.09766232943833167,65,53528.80504826499,Female,Liverpool,Limited product availability
Costcutter,50315.697935052405,0.1212296597755973,74,38249.43620167197,Male,Manchester,Friendly staff and fast checkout
Costcutter,89355.7215429454,0.11779477552699302,60,27001.12413715979,Male,London,Great prices and excellent service
Costcutter,39789.643780200735,0.11342308143768583,68,33449.61169396635,Male,Liverpool,Very satisfied with quality
Costcutter,66132.48460968558,0.1843498221484225,23,10247.385814950534,Female,Manchester,Very clean and organized store
Costcutter,54133.986419899615,0.1276812575398497,28,41016.177418145526,Female,Liverpool,Bad shopping experience
Costcutter,60519.02663273168,0.12569955170582964,48,31151.91375141024,Female,London,Friendly staff and fast checkout
Costcutter,57935.149595249044,0.11340729319187504,32,27658.994761093534,Female,Liverpool,Great prices and excellent service
Costcutter,34151.62657910911,0.11176840900867793,49,28285.247576805545,Male,London,Very satisfied with quality
Musgrave,88274.25568943028,0.23220086008388463,40,34716.52386195495,Male,London,Poor customer service
Musgrave,117188.56260073977,0.14742213205639718,43,11685.509379074827,Female,Liverpool,Very clean and organized store
Musgrave,100006.7008486435,0.20842820132073717,25,37111.81489448476,Female,London,Poor customer service
Costcutter,46105.12135247206,0.11821401223323642,45,35791.83684987971,Female,London,Long waiting time
Costcutter,53293.58304622901,0.12498914129366806,70,38247.21717956986,Male,Liverpool,Bad shopping experience
Costcutter,56600.53478458565,0.13349527455697666,48,30672.034096852734,Female,London,Great prices and excellent service
Musgrave,127225.7096207479,0.17285729693720575,29,17919.970283769962,Male,Liverpool,Excellent product selection
Musgrave,128803.59352560816,0.16646267955208316,30,46653.79104871937,Female,London,Excellent product selection
Musgrave,120988.57997147251,0.17611553504543265,40,30670.08085767643,Female,Liverpool,Very satisfied with quality
Musgrave,109338.38978970292,0.13466811910651108,43,22968.8976785253,Female,London,Long waiting time
Costcutter,50484.82006086145,0.11730090829457802,54,23273.715236380696,Female,Dublin,Long waiting time
Musgrave,118152.74267999743,0.0984220531824941,49,43181.02464236709,Female,London,Friendly staff and fast checkout
Costcutter,58390.29375998526,0.13278823776416848,24,53284.805921239196,Female,Manchester,Limited product availability
Musgrave,107661.93562750056,0.24107977344905993,69,9557.393172314685,Female,Birmingham,Great prices and excellent service
Musgrave,103706.46388963998,0.1630601199269869,62,24726.85099530484,Female,Manchester,Bad shopping experience
Costcutter,53434.22875224867,0.08943919867283565,47,37404.45764347825,Female,London,Very satisfied with quality
Costcutter,11517.757009766034,0.10858846803564653,28,40128.56245830119,Male,Liverpool,Friendly staff and fast checkout
Costcutter,60959.987161197096,0.06996124060873869,59,41478.88498481218,Male,Birmingham,Very clean and organized store
Musgrave,118215.8807326536,0.16031078234131735,47,45425.31580966221,Male,London,Great prices and excellent service
Costcutter,60669.23685112412,0.07276355324311579,55,43044.604954198905,Female,Manchester,Limited product availability
Musgrave,139578.9331673145,0.14822127919562783,64,39653.15310978792,Female,Liverpool,Poor customer service
Musgrave,109284.08238625078,0.2371073299067744,61,28735.908458990765,Female,Birmingham,Bad shopping experience
Musgrave,165873.2224513314,0.155656110392077,60,18598.399423277042,Female,Liverpool,Great prices and excellent service
Costcutter,37480.2696724694,0.1360254032710705,71,15970.356467678248,Female,Manchester,Too expensive
Costcutter,47202.077300087374,0.17208958913978412,46,32516.67060937271,Female,Manchester,Very clean and organized store
Costcutter,70585.39119137102,0.07828438023187052,28,43410.85456475672,Female,Liverpool,Poor customer service
Costcutter,27423.897808779053,0.10979155669248979,52,35705.83122830349,Male,London,Great prices and excellent service
Costcutter,46616.12907189334,0.11985293457485056,71,29163.497715055295,Male,London,Very satisfied with quality
Musgrave,116920.58850130468,0.06900857795451479,51,33491.84715223399,Male,Birmingham,Great prices and excellent service
Costcutter,70373.72169437436,0.16316212705002497,64,50018.56584826057,Female,Dublin,Limited product availability
Costcutter,50055.08610250467,0.12250518382269217,34,35946.233026273156,Female,Dublin,Excellent product selection
Costcutter,65936.48040863565,0.13158446194106582,58,38679.90970857984,Female,Liverpool,Long waiting time
Costcutter,81757.75948846062,0.13938273739436555,29,34114.907610562725,Female,Birmingham,Friendly staff and fast checkout
Costcutter,63074.85886303715,0.13099954949871245,43,28241.908337833524,Female,Liverpool,Limited product availability
Musgrave,109896.35065515176,0.18030849075643035,66,29395.082251329495,Female,Liverpool,Great prices and excellent service
Costcutter,71447.76155633524,0.13362989850272988,47,15977.788976825932,Female,Birmingham,Limited product availability
Costcutter,36188.23490542293,0.12868147788390696,68,44858.366149840775,Male,Manchester,Long waiting time
Musgrave,93927.24680003618,0.2100388757721344,43,39856.99686498183,Female,London,Very clean and organized store
Musgrave,141374.04244938045,0.2053882072990475,56,50127.40770218963,Female,Birmingham,Long waiting time
Costcutter,66319.44558093359,0.11993754052262828,61,34283.759499305175,Male,Dublin,Great prices and excellent service
Musgrave,160619.9693699589,0.15205492636120682,52,26380.298062549227,Male,Liverpool,Friendly staff and fast checkout
Costcutter,52320.73612056511,0.12533534188861267,63,17325.33121732232,Male,London,Friendly staff and fast checkout
Musgrave,98168.64283229146,0.20926447188996303,60,50281.74005456406,Female,Liverpool,Limited product availability
Musgrave,125569.19178565164,0.1366192557381452,69,54256.38320597521,Male,Liverpool,Very clean and organized store
Musgrave,88467.73643608757,0.1586314244059378,69,37410.12091198531,Female,Birmingham,Excellent product selection
Musgrave,154502.50666350996,0.1862167053509834,26,50021.33362189548,Female,Dublin,Very clean and organized store
Costcutter,78712.93781510125,0.12301948715046017,71,25893.771786437374,Female,Dublin,Excellent product selection
Musgrave,117066.19650909181,0.22095910461536297,65,34342.044338991276,Male,Birmingham,Too expensive
Musgrave,97602.4505605737,0.14739704558469552,34,52231.255423366434,Female,Dublin,Great prices and excellent service
Musgrave,80983.6164060168,0.1983893270570634,58,9056.728204596133,Female,Dublin,Very clean and organized store
Costcutter,38582.85898332218,0.17834803353947734,56,20742.495007657348,Female,Dublin,Bad shopping experience
Costcutter,28768.66516451155,0.07626852532061938,67,51528.1717641849,Female,Manchester,Long waiting time
Costcutter,71912.91430341055,0.14312044360326442,28,50991.06326763318,Female,Manchester,Great prices and excellent service
Costcutter,63596.71594708544,0.19128088245116592,28,38592.7581708111,Female,Birmingham,Limited product availability
Musgrave,85709.08618993044,0.1155876932880476,37,50130.09894267031,Female,Liverpool,Very clean and organized store
Musgrave,142503.04970632194,0.20889880237060016,28,59020.73834921336,Male,Liverpool,Very clean and organized store
Costcutter,58253.405761743605,0.18509007664756652,70,32007.278465227235,Female,Dublin,Great prices and excellent service
Costcutter,42951.24075548641,0.10961653545032869,49,24465.478883594442,Male,London,Great prices and excellent service
Costcutter,46598.58398499771,0.12770775092127365,30,49080.86241886303,Female,Dublin,Limited product availability
Costcutter,41266.777363729045,0.11885093995987235,27,28464.03154685436,Male,Liverpool,Very satisfied with quality
Musgrave,129845.61653100883,0.10855316449790438,33,31224.974329522138,Female,Birmingham,Very satisfied with quality
Musgrave,110152.56480468505,0.14814862569622753,35,26230.13714086113,Male,Dublin,Very clean and organized store
Costcutter,48042.56734190288,0.11051499822103868,41,51981.936945111345,Male,Manchester,Very satisfied with quality
Musgrave,177762.56958407685,0.21845549562414712,26,36123.43202953179,Female,Birmingham,Bad shopping experience
Musgrave,136090.90426174467,0.13944907479663718,29,59949.641136192404,Female,Dublin,Long waiting time
Costcutter,42424.16047228775,0.11720445096908169,55,50091.74026721058,Female,Liverpool,Very satisfied with quality
Costcutter,68737.03925160636,0.1179446703113153,63,10085.639623549763,Female,London,Great prices and excellent service
Costcutter,30563.249915490385,0.1383560603922103,68,38308.280777220265,Female,Dublin,Long waiting time
Musgrave,144119.9001174202,0.1633272151133615,21,37989.380534919204,Male,Liverpool,Great prices and excellent service
Musgrave,146073.82290142679,0.2254942949809975,49,22979.284715575424,Female,Liverpool,Great prices and excellent service
Costcutter,47466.8709992929,0.09435640729410584,38,28489.22055739779,Male,Birmingham,Very satisfied with quality
Costcutter,61046.15014386434,0.11334711692557019,72,49444.7784913483,Male,Manchester,Friendly staff and fast checkout
Musgrave,130172.37010374805,0.18372819358094214,35,31733.08794975645,Female,Liverpool,Very satisfied with quality
Musgrave,90510.96977458787,0.11391101748902982,74,39955.3769011079,Male,Manchester,Poor customer service
Costcutter,51582.81395711609,0.14824337243653118,36,37733.97330504341,Male,Birmingham,Too expensive
Costcutter,31893.66273615478,0.14852950003838475,60,40464.359865867744,Male,Birmingham,Very clean and organized store
Costcutter,39590.896864090195,0.14941596793010128,47,35331.4322916904,Male,Birmingham,Very satisfied with quality
Costcutter,65832.45734765961,0.09312754651891876,71,20070.382545126573,Female,Liverpool,Bad shopping experience
Musgrave,101631.49641645065,0.18342425337405455,34,38290.50183414806,Male,Dublin,Limited product availability
Costcutter,46271.97439798456,0.15131624886898354,20,28784.932365202894,Female,London,Very clean and organized store
Costcutter,55190.88615582489,0.10154930832078359,56,31972.264446821002,Male,Birmingham,Excellent product selection
Costcutter,33964.153046701074,0.14880985846321976,33,37916.74205247765,Female,Birmingham,Bad shopping experience
Musgrave,98531.24391718926,0.24013865418046376,25,39528.60666020185,Female,Birmingham,Very satisfied with quality
Musgrave,126553.89825292457,0.18873471318335996,68,43588.748368454195,Female,Liverpool,Poor customer service
Musgrave,79896.35565936468,0.22779944020703644,72,43018.1690444043,Female,Manchester,Very clean and organized store
Musgrave,131890.75802999944,0.12645096230092256,42,23760.776357430575,Female,Birmingham,Poor customer service
Costcutter,67227.54490396049,0.07908456543647327,65,19148.83914124131,Male,Liverpool,Too expensive
Musgrave,72231.40270557563,0.18900893814797665,55,32230.791798982984,Female,Liverpool,Too expensive
Musgrave,132414.32208979965,0.16820142702550586,56,29259.064445111373,Female,Birmingham,Very clean and organized store
Musgrave,141043.30470154947,0.21683391795962553,37,48025.798012296356,Male,London,Friendly staff and fast checkout
Costcutter,38514.83649974567,0.07332860892037224,46,51167.11158388716,Male,Manchester,Friendly staff and fast checkout
Costcutter,54757.15588682488,0.1175938249595875,70,35638.15306404023,Female,London,Very satisfied with quality
Costcutter,58600.66354869547,0.08778455442405021,54,17556.354528434167,Male,London,Great prices and excellent service
Musgrave,118995.11823495015,0.1764232712952666,31,41255.33114763063,Male,Manchester,Bad shopping experience
Costcutter,60343.62945061584,0.1345273143099873,40,38220.06393637036,Female,Liverpool,Limited product availability
Musgrave,101634.94782876704,0.12373925423755004,41,32587.071810582307,Female,Liverpool,Limited product availability
